Id,Sales
1,3853.1565
2,7003.5537
3,8278.626
4,6588.5137
5,7003.9814
6,5378.307
7,6985.401
8,7317.3345
9,4713.7144
10,5366.7207
11,6312.421
12,7520.9307
13,6888.812
14,8017.9517
15,5550.7427
16,4475.7236
17,5342.195
18,9201.326
19,9937.385
20,9107.57
21,7811.8257
22,4334.8706
23,5484.394
24,3940.7454
25,7514.3696
26,10973.927
27,8241.645
28,5378.348
29,4573.232
30,4150.581
31,5686.644
32,10122.611
33,6288.0474
34,5132.255
35,5223.415
36,7327.3076
37,3544.5498
38,6998.5186
39,4227.5933
40,6755.0225
41,6564.871
42,5007.617
43,7324.4077
44,6607.639
45,4796.248
46,6326.58
47,6521.2407
48,11274.355
49,5565.423
50,7664.7095
51,6321.1997
52,8289.435
53,6275.878
54,9014.872
55,4492.9834
56,4574.9946
57,5800.001
58,5581.233
59,8679.027
60,7484.2847
61,5261.8403
62,7346.8745
63,6231.6235
64,9558.082
65,3969.7178
66,12493.043
67,4836.783
68,5670.595
69,7696.136
70,4526.3604
71,5998.0425
72,6065.875
73,7331.985
74,5423.6836
75,5647.999
76,7563.1426
77,7019.832
78,6652.0947
79,4999.637
80,6534.8335
81,11257.465
82,6031.622
83,4120.234
84,6545.688
85,5331.739
86,5443.456
87,7077.9546
88,3771.178
89,7618.0205
90,5605.866
91,6925.171
92,6399.995
93,4046.4426
94,5413.7544
95,4927.413
96,7737.7
97,8160.9346
98,4760.4863
99,4989.1562
100,7043.057
101,5677.436
102,5696.6875
103,6455.277
104,6436.967
105,7360.3413
106,5415.6807
107,4236.846
108,6179.0176
109,7895.6323
110,7200.2266
111,7946.8945
112,7644.9746
113,5484.7812
114,8225.671
115,5393.6167
116,7040.337
117,8986.577
118,6236.916
119,9570.497
120,7243.056
121,7352.672
122,5653.766
123,6867.202
124,7373.4736
125,6272.8496
126,3768.2725
127,5304.9434
128,7469.01
129,5803.5815
130,4164.243
131,7982.934
132,6057.162
133,5622.81
134,5432.252
135,5092.4824
136,6967.7803
137,6874.083
138,6679.956
139,5272.919
140,6470.083
141,6308.5386
142,3785.9492
143,5797.208
144,4805.5854
145,7990.857
146,6793.9927
147,5750.6157
148,11154.233
149,4713.584
150,4923.88
151,10296.343
152,6413.4087
153,8181.026
154,7107.003
155,5374.712
156,6014.737
157,5153.6187
158,7898.306
159,10686.761
160,5737.609
161,3296.424
162,4334.8125
163,8053.7144
164,8498.98
165,6062.8555
166,6490.9575
167,4489.899
168,5268.585
169,3095.6152
170,4582.852
171,5782.424
172,6924.002
173,6485.9385
174,6905.304
175,7602.7847
176,8829.805
177,7112.9844
178,4845.0903
179,8843.576
180,10305.568
181,5694.471
182,7191.174
183,5366.9404
184,6430.634
185,4138.3887
186,6632.4165
187,5253.38
188,8422.126
