Id,Sales
1,3988.994482421875
2,6952.6947265625
3,8697.632421875
4,6967.8642578125
5,6760.638671875
6,5629.8470703125
7,7098.74541015625
8,7450.874609375
9,5101.362109375
10,5281.04853515625
11,6490.757421875
12,7743.59697265625
13,6661.94599609375
14,8283.7849609375
15,5637.689453125
16,4683.07744140625
17,5334.87158203125
18,9076.496484375
19,9808.973046875
20,8977.2251953125
21,7321.62373046875
22,4240.93076171875
23,5528.67255859375
24,4024.1669921875
25,7341.83818359375
26,10197.976953125
27,8885.290625
28,5385.761328125
29,4751.76171875
30,4179.394580078125
31,5525.8994140625
32,9688.13125
33,6288.5666015625
34,5089.12607421875
35,5171.51787109375
36,7225.0958984375
37,3463.3888671875
38,7170.8220703125
39,4316.1962890625
40,6803.63642578125
41,6575.5041015625
42,5243.322265625
43,7421.43447265625
44,6665.87548828125
45,4749.27900390625
46,6331.534765625
47,6811.130859375
48,11195.514453125
49,5698.6791015625
50,7943.64267578125
51,6420.57841796875
52,8606.0591796875
53,6412.343359375
54,8797.4033203125
55,4531.10166015625
56,4664.36083984375
57,5594.56689453125
58,5766.25419921875
59,8561.3880859375
60,7402.4240234375
61,5378.60087890625
62,7340.3373046875
63,6257.2138671875
64,9656.2041015625
65,3679.808544921875
66,12100.3236328125
67,4602.34033203125
68,5757.63759765625
69,7638.773046875
70,4820.9263671875
71,5913.9712890625
72,5953.2341796875
73,7126.50126953125
74,5364.24599609375
75,5521.2345703125
76,7387.1265625
77,7203.37890625
78,6535.49716796875
79,4992.844921875
80,7037.0841796875
81,11077.4482421875
82,6104.83544921875
83,4352.03349609375
84,6551.16044921875
85,5784.89755859375
86,5453.2720703125
87,7104.97998046875
88,3678.592138671875
89,7540.7783203125
90,5656.26640625
91,6933.971875
92,6599.4826171875
93,3932.928662109375
94,5380.2318359375
95,5085.61142578125
96,7873.734765625
97,7727.70830078125
98,4806.030078125
99,4746.57841796875
100,7012.70927734375
101,5639.35322265625
102,5816.4689453125
103,6370.89716796875
104,6336.578515625
105,7346.0580078125
106,5456.69873046875
107,4168.6798828125
108,6317.0830078125
109,7700.77822265625
110,7707.75498046875
111,7918.426953125
112,7564.92412109375
113,5432.895703125
114,8375.0880859375
115,5360.72275390625
116,6776.8240234375
117,8831.5916015625
118,6180.18583984375
119,9463.869921875
120,7358.84326171875
121,7187.97236328125
122,5737.1892578125
123,6655.066796875
124,7540.99208984375
125,6390.56005859375
126,3766.121435546875
127,5157.43779296875
128,7489.85
129,5667.8732421875
130,4273.3798828125
131,7903.2755859375
132,6171.6859375
133,5497.4728515625
134,5732.21328125
135,5058.76533203125
136,6972.69833984375
137,6893.8345703125
138,6544.07138671875
139,5293.49755859375
140,4902.1388671875
141,6105.612890625
142,3770.318408203125
143,5875.3740234375
144,5212.0091796875
145,8075.05634765625
146,6894.37880859375
147,5913.6392578125
148,11324.0666015625
149,4918.55771484375
150,4937.86826171875
151,9748.709375
152,6574.20966796875
153,8016.0482421875
154,6846.70263671875
155,5274.4810546875
156,6013.023046875
157,5314.895703125
158,7619.66826171875
159,10772.3330078125
160,5851.751953125
161,3252.59951171875
162,4400.913671875
163,8204.83125
164,8477.2751953125
165,5995.73916015625
166,6456.651171875
167,4692.9609375
168,5183.60283203125
169,3110.415625
170,4640.349609375
171,5876.36953125
172,7009.183984375
173,6636.70400390625
174,7000.06162109375
175,7538.226953125
176,8816.40625
177,7177.8916015625
178,4855.30869140625
179,9112.4451171875
180,9703.3798828125
181,5746.71201171875
182,7031.5857421875
183,5069.7693359375
184,6249.8693359375
185,4110.7673828125
186,6731.82724609375
187,5010.12763671875
188,8746.746875
189,6826.869140625
190,8085.4806640625
191,7249.84794921875
192,5299.04951171875
193,8392.3158203125
194,17377.957421875
195,9954.6841796875
196,5424.875
197,2877.0048828125
198,5792.73193359375
199,7865.484375
200,5468.1818359375
201,12020.9216796875
202,18335.897265625
203,4001.308349609375
204,5282.9591796875
205,9020.0314453125
206,4655.78955078125
207,7730.3283203125
208,6600.35546875
209,7204.64208984375
210,4701.05029296875
211,6030.35107421875
212,5993.73359375
213,6930.267578125
214,9262.419140625
215,6085.0892578125
216,5674.09892578125
217,6854.3259765625
218,4949.54033203125
219,4979.60009765625
220,7205.68134765625
221,5566.81279296875
222,5608.966796875
223,6892.19365234375
224,6064.79013671875
225,5528.28447265625
226,6962.372265625
227,6846.99462890625
228,8104.45341796875
229,6556.24072265625
230,7289.56064453125
231,5312.8224609375
232,3611.66865234375
233,6007.78154296875
234,6858.87802734375
235,5609.31025390625
236,4426.3208984375
237,8154.531640625
238,6842.81259765625
239,8643.137890625
240,6800.40107421875
241,5553.04462890625
242,4983.8578125
243,4227.60048828125
244,9426.3634765625
245,4971.6646484375
246,7081.3697265625
247,13690.44609375
248,7008.7638671875
249,7465.99208984375
250,5117.36806640625
251,4360.172265625
252,6762.00732421875
253,3937.850634765625
254,5567.27421875
255,9956.7826171875
256,5074.52275390625
257,15708.928515625
258,12890.38671875
259,4851.31845703125
260,6693.8525390625
261,5484.2958984375
262,6452.1453125
263,5252.68349609375
264,11033.89453125
265,7377.6541015625
266,9067.7171875
267,4447.47353515625
268,7092.3560546875
269,4947.183984375
270,8374.859765625
271,6632.78349609375
272,5879.3181640625
273,6128.087109375
274,5859.075390625
275,7724.9439453125
276,9067.4759765625
277,5674.192578125
278,9256.565625
279,6178.0189453125
280,9091.848828125
281,5386.380859375
282,5154.826953125
283,5178.34111328125
284,9789.6154296875
285,5944.88046875
286,7661.1521484375
287,6361.65458984375
288,8445.27578125
289,4305.028125
290,7814.1603515625
291,6398.47021484375
292,4011.381689453125
293,12911.0427734375
294,16498.169140625
295,6609.2392578125
296,6708.9736328125
297,8829.019140625
298,9801.3666015625
299,10790.6748046875
300,5157.640234375
301,7076.4568359375
302,5457.01728515625
303,8111.281640625
304,3813.45576171875
305,5612.7482421875
306,5309.8462890625
307,5496.45732421875
308,7587.9181640625
309,5080.6267578125
310,4554.53466796875
311,6607.63408203125
312,4042.575927734375
313,4542.1666015625
314,5945.465234375
315,6096.9810546875
316,8990.00703125
317,8341.4595703125
318,6939.65673828125
319,6111.852734375
320,5911.40830078125
321,10948.491015625
322,7170.53505859375
323,5128.28935546875
324,4845.56650390625
325,7267.7923828125
326,4275.1763671875
327,6670.85078125
328,3181.501171875
329,4719.52626953125
330,7947.380078125
331,5847.876953125
332,5251.333203125
333,8430.28984375
334,9228.1197265625
335,11523.9978515625
336,5845.5521484375
337,9084.055078125
338,2815.289599609375
339,5010.0091796875
340,6023.1876953125
341,4205.51484375
342,7335.749609375
343,4757.5654296875
344,4890.20966796875
345,8349.863671875
346,10316.7650390625
347,8920.8181640625
348,5268.773046875
349,4983.7455078125
350,7861.53779296875
351,6865.21982421875
352,5753.91103515625
