Id,Sales
1,4226.3394
2,7216.6177
3,9315.885
4,7311.879
5,7114.2324
6,5803.017
7,7376.358
8,7741.5464
9,5209.617
10,5534.354
11,6636.0234
12,8138.4004
13,7044.9854
14,8536.147
15,5888.1006
16,4895.5513
17,5600.4307
18,9473.098
19,10141.63
20,9293.104
21,7675.8735
22,4518.1816
23,5709.9614
24,4296.56
25,7675.932
26,10739.884
27,9352.189
28,5627.2686
29,4939.0264
30,4405.6294
31,5917.4346
32,10153.757
33,6530.9575
34,5313.2134
35,5381.53
36,7572.5117
37,3633.4207
38,7542.8486
39,4552.097
40,6956.631
41,6732.67
42,5520.5825
43,7616.909
44,6977.384
45,4910.6016
46,6614.38
47,7156.892
48,11754.618
49,5957.3037
50,8305.032
51,6764.6167
52,8866.6
53,6702.824
54,9189.504
55,4727.2812
56,4782.6973
57,5766.418
58,5905.2666
59,9023.664
60,7811.9375
61,5638.681
62,7663.5107
63,6589.2993
64,10053.595
65,3710.6245
66,12403.902
67,4811.654
68,5937.9756
69,7909.0107
70,5095.0913
71,6096.7686
72,6279.692
73,7390.5693
74,5546.091
75,5825.272
76,7700.828
77,7527.619
78,6761.669
79,5171.879
80,7361.7314
81,11903.482
82,6410.7236
83,4586.565
84,6877.395
85,5996.384
86,5844.3447
87,7580.36
88,3840.046
89,7912.3306
90,5893.624
91,7452.479
92,6940.135
93,4068.5198
94,5554.588
95,5255.2793
96,8182.1807
97,8056.9414
98,4850.399
99,4971.4893
100,7409.909
101,5948.276
102,6013.779
103,6538.7427
104,6500.2754
105,7623.7705
106,5679.9814
107,4246.1846
108,6580.676
109,8018.6553
110,8007.7793
111,8334.671
112,7835.735
113,5598.332
114,8682.529
115,5587.369
116,7092.755
117,9234.075
118,6367.76
119,9931.055
120,7649.548
121,7482.5435
122,6044.39
123,6915.3096
124,7834.98
125,6549.935
126,3883.8926
127,5494.243
128,7931.1064
129,5872.2783
130,4336.897
131,8267.775
132,6527.246
133,5850.9766
134,5899.766
135,5277.9106
136,7238.118
137,7249.221
138,6886.184
139,5468.754
140,5056.388
141,6339.5312
142,3955.7805
143,6195.1167
144,5438.7383
145,8330.038
146,7191.133
147,6145.057
148,11814.288
149,5067.165
150,5139.5835
151,10280.73
152,6952.3125
153,8502.783
154,7198.812
155,5597.0024
156,6441.1797
157,5597.2744
158,7872.4263
159,11230.751
160,6200.9043
161,3354.9597
162,4555.6025
163,8477.704
164,8713.656
165,6306.746
166,6703.732
167,4891.5977
168,5448.6035
169,3179.0205
170,4829.6284
171,6164.254
172,7401.948
173,6944.995
174,6909.1714
175,7859.837
176,9173.802
177,7469.907
178,5049.737
179,9562.823
180,10203.423
181,6039.952
182,7235.8887
183,5330.5947
184,6576.3896
185,4282.076
186,7021.051
187,5288.579
188,9115.148
189,7137.4775
190,8339.101
191,7673.363
192,5543.838
193,8853.695
194,18116.336
195,10415.439
196,5666.4155
197,2959.5396
198,6197.995
199,8366.817
200,5602.066
201,12783.55
202,19235.336
203,4289.1074
204,5523.8164
205,9432.85
206,4900.3774
207,8034.273
208,6818.1353
209,7525.674
210,5002.2515
211,6377.9473
212,6323.063
213,7231.073
214,9947.825
215,6389.4736
216,5952.7085
217,7123.338
218,5325.421
219,5248.8066
220,7466.6665
221,5985.629
222,5890.702
223,7160.9277
224,6250.4766
225,5747.808
226,7215.427
227,7090.4956
228,8461.645
229,7002.418
230,7462.7217
231,5538.489
232,3823.3347
233,6198.1133
234,7252.2783
235,5880.243
236,4608.4043
237,8586.996
238,7076.382
239,9104.479
240,7151.1807
241,5879.593
242,5135.1636
243,4431.17
244,9740.939
245,5188.2188
246,7338.7505
247,14389.68
248,7342.083
